"","Participant","Gender","Fit","Condition","Belonging","WomenContributeNorm","NotMakeFunNorm","ExcludeNorm","FriendlyNorm","GoodatMathNorm","TreatDifferentlyNorm","DefertoMenNorm","AskHelpNorm","Ratio","AverageFace"
"3554","46","2","","0","","","","","","","","","",NA,2
"3555","46","2","","12","","","","","","","","","",NA,15
"3556","46","2","","12","","","","","","","","","",NA,14
"3557","46","2","","9","","","","","","","","","",NA,9
"3560","46","2","","9","","","","","","","","","",NA,12
"3561","46","2","","6","","","","","","","","","",NA,10
"3562","46","2","","9","","","","","","","","","",NA,11
"3563","46","2","","3","","","","","","","","","",NA,8
"3566","46","2","","6","","","","","","","","","",NA,12
"3567","46","2","","3","","","","","","","","","",NA,11
"3568","46","2","","3","","","","","","","","","",NA,6
"3570","46","2","","9","","","","","","","","","",NA,14
"3571","46","2","","6","","","","","","","","","",NA,9
"3574","46","2","","3","","","","","","","","","",NA,9
"3576","46","2","","0","","","","","","","","","",NA,3
"3584","46","2","","3","","","","","","","","","",NA,10
"3587","46","2","","3","","","","","","","","","",NA,4
"3590","46","2","","6","","","","","","","","","",NA,14
"3591","46","2","","3","","","","","","","","","",NA,3
"3595","46","2","","9","","","","","","","","","",NA,13
"3599","46","2","","12","","","","","","","","","",NA,16
"4401","51","1","6","12","6","","","","","","","","",NA,NA
"4402","51","1","7","6","7","","","","","","","","",NA,NA
"4403","51","1","5","6","5","","","","","","","","",NA,NA
"4404","51","1","5","9","5","","","","","","","","",NA,NA
"4405","51","1","2","0","2","","","","","","","","",NA,NA
"4406","51","1","8","6","8","","","","","","","","",NA,NA
"4407","51","1","7","12","7","","","","","","","","",NA,NA
"4408","51","1","4","12","4","","","","","","","","",NA,NA
"4409","51","1","5","0","5","","","","","","","","",NA,NA
"4410","51","1","6","9","6","","","","","","","","",NA,NA
"4411","51","1","3","0","3","","","","","","","","",NA,NA
"4413","51","1","8","3","8","","","","","","","","",NA,NA
"4414","51","1","6","6","6","","","","","","","","",NA,NA
"4418","51","1","4","6","4","","","","","","","","",NA,NA
"4421","51","1","5","3","5","","","","","","","","",NA,NA
"4423","51","1","4","9","4","","","","","","","","",NA,NA
"4424","51","1","4","0","4","","","","","","","","",NA,NA
"4426","51","1","6","3","6","","","","","","","","",NA,NA
"4432","51","1","7","9","7","","","","","","","","",NA,NA
"4437","51","1","4","3","4","","","","","","","","",NA,NA
"4440","51","1","3","3","3","","","","","","","","",NA,NA
"4443","51","1","3","9","3","","","","","","","","",NA,NA
"4446","51","1","6","0","6","","","","","","","","",NA,NA
"4447","51","1","5","12","5","","","","","","","","",NA,NA
"4448","51","1","8","9","8","","","","","","","","",NA,NA
"4449","51","1","7","3","7","","","","","","","","",NA,NA
"4451","51","1","","9","","4","1","6","3","5","6","5","3",NA,NA
"4452","51","1","","6","","5","6","3","5","4","3","2","5",NA,NA
"4453","51","1","","12","","2","3","6","3","2","6","5","3",NA,NA
"4454","51","1","","6","","3","2","5","2","2","5","5","2",NA,NA
"4455","51","1","","6","","2","2","5","5","3","4","6","5",NA,NA
"4456","51","1","","0","","7","6","1","7","5","2","2","6",NA,NA
"4457","51","1","","9","","3","2","3","3","3","5","5","4",NA,NA
"4458","51","1","","6","","5","5","2","6","5","2","3","5",NA,NA
"4459","51","1","","9","","3","3","5","3","3","5","4","3",NA,NA
"4460","51","1","","3","","5","5","3","6","5","2","3","3",NA,NA
"4461","51","1","","3","","7","6","2","7","6","2","3","6",NA,NA
"4462","51","1","","3","","3","3","3","5","5","2","3","4",NA,NA
"4463","51","1","","12","","2","2","6","3","3","5","5","3",NA,NA
"4464","51","1","","0","","7","6","1","6","5","2","1","5",NA,NA
"4465","51","1","","12","","2","2","6","3","2","5","5","3",NA,NA
"4466","51","1","","0","","5","2","3","3","5","2","2","5",NA,NA
"4467","51","1","","9","","2","2","2","2","2","5","5","3",NA,NA
"4468","51","1","","6","","3","3","2","4","4","4","3","3",NA,NA
"4469","51","1","","3","","6","3","5","3","5","3","3","4",NA,NA
"4470","51","1","","3","","4","3","3","5","4","4","3","3",NA,NA
"4471","51","1","","6","","5","4","5","6","4","5","3","4",NA,NA
"4472","51","1","","12","","2","3","3","2","2","5","5","3",NA,NA
"4473","51","1","","9","","3","3","5","3","2","2","3","3",NA,NA
"4474","51","1","","6","","5","5","3","5","4","5","4","5",NA,NA
"4475","51","1","","9","","3","3","3","3","3","4","4","4",NA,NA
"4476","51","1","","12","","3","5","3","5","5","3","4","5",NA,NA
"4477","51","1","","6","","4","3","2","3","5","5","3","3",NA,NA
"4478","51","1","","6","","5","5","3","6","4","3","3","3",NA,NA
"4479","51","1","","0","","7","6","1","7","6","2","1","2",NA,NA
"4480","51","1","","12","","3","2","6","3","3","6","5","2",NA,NA
"4481","51","1","","0","","6","6","2","5","5","3","3","5",NA,NA
"4482","51","1","","9","","2","2","6","3","2","5","2","2",NA,NA
"4483","51","1","","9","","2","3","5","5","2","2","5","2",NA,NA
"4484","51","1","","12","","2","2","6","2","1","6","5","2",NA,NA
"4485","51","1","","0","","3","3","3","5","3","3","3","3",NA,NA
"4486","51","1","","6","","2","2","2","2","1","5","6","3",NA,NA
"4487","51","1","","0","","7","7","1","7","7","2","2","7",NA,NA
"4488","51","1","","0","","5","3","3","3","3","5","3","4",NA,NA
"4489","51","1","","3","","6","6","3","6","5","3","2","6",NA,NA
"4490","51","1","","0","","3","5","2","6","6","3","3","3",NA,NA
"4491","51","1","","12","","4","2","5","4","5","5","5","3",NA,NA
"4492","51","1","","0","","6","4","2","5","6","2","1","5",NA,NA
"4493","51","1","","12","","2","2","2","3","2","6","6","2",NA,NA
"4494","51","1","","3","","6","6","2","7","6","3","2","6",NA,NA
"4495","51","1","","12","","3","2","5","5","3","6","5","3",NA,NA
"4496","51","1","","3","","4","2","5","5","4","3","3","3",NA,NA
"4497","51","1","","3","","5","5","3","6","5","4","4","5",NA,NA
"4498","51","1","","9","","3","2","5","5","4","5","5","3",NA,NA
"4499","51","1","","3","","4","3","3","5","5","4","4","4",NA,NA
"4500","51","1","","9","","2","2","6","2","2","5","5","3",NA,NA
"4501","51","1","","3","","","","","","","","","",3,NA
"4502","51","1","","0","","","","","","","","","",2,NA
"4503","51","1","","12","","","","","","","","","",13,NA
"4504","51","1","","3","","","","","","","","","",7,NA
"4505","51","1","","12","","","","","","","","","",8,NA
"4506","51","1","","0","","","","","","","","","",1,NA
"4507","51","1","","6","","","","","","","","","",8,NA
"4509","51","1","","9","","","","","","","","","",7,NA
"4512","51","1","","3","","","","","","","","","",1,NA
"4513","51","1","","3","","","","","","","","","",2,NA
"4514","51","1","","6","","","","","","","","","",9,NA
"4515","51","1","","9","","","","","","","","","",10,NA
"4519","51","1","","6","","","","","","","","","",7,NA
"4520","51","1","","6","","","","","","","","","",4,NA
"4524","51","1","","12","","","","","","","","","",12,NA
"4529","51","1","","0","","","","","","","","","",4,NA
"4531","51","1","","3","","","","","","","","","",5,NA
"4532","51","1","","9","","","","","","","","","",8,NA
"4536","51","1","","9","","","","","","","","","",11,NA
"4541","51","1","","12","","","","","","","","","",10,NA
"4545","51","1","","6","","","","","","","","","",11,NA
"4551","51","1","","3","","","","","","","","","",NA,14
"4552","51","1","","6","","","","","","","","","",NA,9
"4553","51","1","","12","","","","","","","","","",NA,10
"4554","51","1","","0","","","","","","","","","",NA,6
"4555","51","1","","3","","","","","","","","","",NA,8
"4556","51","1","","6","","","","","","","","","",NA,8
"4557","51","1","","9","","","","","","","","","",NA,10
"4558","51","1","","6","","","","","","","","","",NA,7
"4559","51","1","","9","","","","","","","","","",NA,7
"4560","51","1","","9","","","","","","","","","",NA,9
"4561","51","1","","12","","","","","","","","","",NA,15
"4563","51","1","","9","","","","","","","","","",NA,14
"4565","51","1","","0","","","","","","","","","",NA,4
"4566","51","1","","12","","","","","","","","","",NA,16
"4568","51","1","","9","","","","","","","","","",NA,16
"4569","51","1","","0","","","","","","","","","",NA,8
"4570","51","1","","6","","","","","","","","","",NA,10
"4571","51","1","","12","","","","","","","","","",NA,14
"4572","51","1","","0","","","","","","","","","",NA,3
"4573","51","1","","0","","","","","","","","","",NA,7
"4574","51","1","","6","","","","","","","","","",NA,14
"4575","51","1","","3","","","","","","","","","",NA,4
"4576","51","1","","6","","","","","","","","","",NA,16
"4579","51","1","","6","","","","","","","","","",NA,15
"4581","51","1","","3","","","","","","","","","",NA,10
"4583","51","1","","3","","","","","","","","","",NA,2
"4585","51","1","","0","","","","","","","","","",NA,5
"4586","51","1","","6","","","","","","","","","",NA,12
"4590","51","1","","3","","","","","","","","","",NA,11
"4591","51","1","","9","","","","","","","","","",NA,13
"4593","51","1","","6","","","","","","","","","",NA,4
"4599","51","1","","0","","","","","","","","","",NA,9
"5001","53","1","2","0","2","","","","","","","","",NA,NA
"5003","53","1","3","3","3","","","","","","","","",NA,NA
"5004","53","1","6","12","6","","","","","","","","",NA,NA
"5005","53","1","2","3","2","","","","","","","","",NA,NA
"5007","53","1","6","9","6","","","","","","","","",NA,NA
"5008","53","1","4","0","4","","","","","","","","",NA,NA
"5010","53","1","4","9","4","","","","","","","","",NA,NA
"5011","53","1","7","12","7","","","","","","","","",NA,NA
"5012","53","1","6","6","6","","","","","","","","",NA,NA
"5013","53","1","3","0","3","","","","","","","","",NA,NA
"5017","53","1","7","9","7","","","","","","","","",NA,NA
"5019","53","1","1","0","1","","","","","","","","",NA,NA
"5020","53","1","8","12","8","","","","","","","","",NA,NA
"5024","53","1","5","3","5","","","","","","","","",NA,NA
"5026","53","1","5","6","5","","","","","","","","",NA,NA
"5030","53","1","4","3","4","","","","","","","","",NA,NA
"5036","53","1","7","6","7","","","","","","","","",NA,NA
"5038","53","1","3","9","3","","","","","","","","",NA,NA
"5040","53","1","8","9","8","","","","","","","","",NA,NA
"5045","53","1","3","6","3","","","","","","","","",NA,NA
"5046","53","1","4","6","4","","","","","","","","",NA,NA
"5051","53","1","","0","","6","6","2","5","6","2","2","6",NA,NA
"5052","53","1","","6","","2","2","2","3","3","4","7","2",NA,NA
"5053","53","1","","3","","6","7","2","6","6","2","2","5",NA,NA
"5054","53","1","","6","","4","5","3","5","6","3","4","5",NA,NA
"5055","53","1","","0","","7","6","3","5","6","2","2","6",NA,NA
"5056","53","1","","12","","1","2","6","3","3","6","6","1",NA,NA
"5057","53","1","","9","","1","3","6","3","2","4","5","2",NA,NA
"5058","53","1","","3","","5","4","3","5","5","4","4","3",NA,NA
"5059","53","1","","6","","5","5","3","6","6","3","3","4",NA,NA
"5060","53","1","","0","","6","7","2","6","6","3","2","6",NA,NA
"5061","53","1","","9","","4","3","5","4","4","5","4","4",NA,NA
"5062","53","1","","12","","3","1","5","2","2","6","6","2",NA,NA
"5063","53","1","","0","","7","6","2","6","7","2","1","5",NA,NA
"5064","53","1","","12","","1","2","6","2","2","6","6","3",NA,NA
"5065","53","1","","3","","4","5","3","5","4","2","3","5",NA,NA
"5066","53","1","","3","","7","6","3","6","6","4","2","5",NA,NA
"5067","53","1","","6","","5","6","4","6","5","5","4","5",NA,NA
"5068","53","1","","0","","6","4","2","1","3","3","1","6",NA,NA
"5069","53","1","","9","","3","2","5","2","3","4","6","2",NA,NA
"5070","53","1","","12","","1","2","6","2","2","5","6","2",NA,NA
"5071","53","1","","9","","5","4","5","5","3","2","4","5",NA,NA
"5072","53","1","","6","","4","5","4","2","3","5","3","4",NA,NA
"5073","53","1","","12","","2","1","3","3","4","6","5","3",NA,NA
"5074","53","1","","9","","5","6","3","5","5","4","2","5",NA,NA
"5075","53","1","","9","","2","3","1","3","3","5","6","3",NA,NA
"5076","53","1","","3","","6","5","1","5","6","3","1","5",NA,NA
"5077","53","1","","12","","2","1","5","3","2","6","6","2",NA,NA
"5078","53","1","","9","","5","4","4","3","4","3","3","5",NA,NA
"5079","53","1","","6","","7","6","2","6","7","2","3","7",NA,NA
"5080","53","1","","6","","5","5","4","6","4","6","3","4",NA,NA
"5081","53","1","","0","","5","5","2","5","6","3","3","5",NA,NA
"5082","53","1","","0","","6","5","2","5","7","3","2","5",NA,NA
"5083","53","1","","6","","6","2","2","6","6","2","2","6",NA,NA
"5084","53","1","","9","","5","5","4","4","6","3","2","5",NA,NA
"5085","53","1","","3","","5","7","2","6","6","4","2","5",NA,NA
"5086","53","1","","0","","7","6","3","6","6","4","2","6",NA,NA
"5087","53","1","","12","","2","1","5","4","2","3","5","2",NA,NA
"5088","53","1","","6","","4","6","3","5","5","3","4","4",NA,NA
"5089","53","1","","12","","2","3","5","3","3","5","5","2",NA,NA
"5090","53","1","","12","","2","3","3","3","2","6","5","3",NA,NA
"5091","53","1","","3","","6","5","3","5","6","2","2","6",NA,NA
"5092","53","1","","12","","1","3","5","3","3","5","6","3",NA,NA
"5093","53","1","","0","","7","1","1","6","7","2","1","5",NA,NA
"5094","53","1","","3","","3","4","6","4","2","6","5","5",NA,NA
"5095","53","1","","3","","7","5","2","6","6","4","2","5",NA,NA
"5096","53","1","","0","","7","6","2","6","6","3","1","6",NA,NA
"5097","53","1","","6","","2","3","2","5","5","4","6","3",NA,NA
"5098","53","1","","3","","6","7","2","6","6","2","2","6",NA,NA
"5099","53","1","","9","","4","4","3","3","3","5","4","4",NA,NA
"5100","53","1","","9","","6","6","3","5","6","3","3","6",NA,NA
"5101","53","1","","12","","","","","","","","","",10,NA
"5102","53","1","","0","","","","","","","","","",2,NA
"5103","53","1","","0","","","","","","","","","",1,NA
"5104","53","1","","9","","","","","","","","","",11,NA
"5105","53","1","","6","","","","","","","","","",8,NA
"5106","53","1","","6","","","","","","","","","",6,NA
"5107","53","1","","6","","","","","","","","","",4,NA
"5108","53","1","","6","","","","","","","","","",3,NA
"5109","53","1","","12","","","","","","","","","",13,NA
"5110","53","1","","0","","","","","","","","","",8,NA
"5111","53","1","","3","","","","","","","","","",3,NA
"5112","53","1","","9","","","","","","","","","",10,NA
"5113","53","1","","3","","","","","","","","","",2,NA
"5117","53","1","","3","","","","","","","","","",4,NA
"5118","53","1","","0","","","","","","","","","",3,NA
"5119","53","1","","3","","","","","","","","","",7,NA
"5123","53","1","","6","","","","","","","","","",9,NA
"5124","53","1","","9","","","","","","","","","",12,NA
"5131","53","1","","12","","","","","","","","","",12,NA
"5136","53","1","","3","","","","","","","","","",6,NA
"5138","53","1","","12","","","","","","","","","",11,NA
"5143","53","1","","6","","","","","","","","","",5,NA
"5144","53","1","","9","","","","","","","","","",6,NA
"5146","53","1","","6","","","","","","","","","",7,NA
"5148","53","1","","9","","","","","","","","","",8,NA
"5150","53","1","","3","","","","","","","","","",5,NA
"5151","53","1","","9","","","","","","","","","",NA,15
"5152","53","1","","12","","","","","","","","","",NA,19
"5153","53","1","","6","","","","","","","","","",NA,4
"5154","53","1","","0","","","","","","","","","",NA,8
"5155","53","1","","3","","","","","","","","","",NA,3
"5156","53","1","","3","","","","","","","","","",NA,10
"5157","53","1","","9","","","","","","","","","",NA,14
"5158","53","1","","6","","","","","","","","","",NA,2
"5159","53","1","","9","","","","","","","","","",NA,9
"5160","53","1","","0","","","","","","","","","",NA,4
"5161","53","1","","12","","","","","","","","","",NA,17
"5163","53","1","","6","","","","","","","","","",NA,16
"5164","53","1","","3","","","","","","","","","",NA,12
"5165","53","1","","12","","","","","","","","","",NA,20
"5169","53","1","","9","","","","","","","","","",NA,17
"5171","53","1","","0","","","","","","","","","",NA,3
"5172","53","1","","6","","","","","","","","","",NA,6
"5173","53","1","","9","","","","","","","","","",NA,20
"5174","53","1","","6","","","","","","","","","",NA,10
"5177","53","1","","3","","","","","","","","","",NA,4
"5179","53","1","","3","","","","","","","","","",NA,13
"5180","53","1","","6","","","","","","","","","",NA,7
"5182","53","1","","0","","","","","","","","","",NA,2
"5183","53","1","","9","","","","","","","","","",NA,6
"5184","53","1","","12","","","","","","","","","",NA,16
"5185","53","1","","3","","","","","","","","","",NA,5
"5187","53","1","","9","","","","","","","","","",NA,5
"5192","53","1","","9","","","","","","","","","",NA,18
"5194","53","1","","3","","","","","","","","","",NA,9
"5196","53","1","","12","","","","","","","","","",NA,13
