"","ResponseID","Gender","Age","Image","Condition","Fit","Belonging","Norm_1","Norm_2","Norm_3","Norm_4","Norm_5","Norm_6","Norm_7","Norm_8","Ratio","Average_Face"
"1131","R_2TnsLUcNhnriEP2",1,43,"50men3",4,7,7,5,2,4,5,5,6,3,5,8,6
"1132","R_2TnsLUcNhnriEP2",1,43,"50men4",4,7,6,5,4,5,4,3,4,5,3,5,1
"1133","R_2TnsLUcNhnriEP2",1,43,"80men1",6,7,5,5,3,4,5,5,3,2,3,7,3
"1134","R_2TnsLUcNhnriEP2",1,43,"80men2",6,7,4,4,3,5,5,5,3,3,5,9,1
"1135","R_2TnsLUcNhnriEP2",1,43,"80men3",6,6,4,5,5,2,3,5,5,5,2,10,6
"1136","R_2TnsLUcNhnriEP2",1,43,"80men4",6,5,4,2,4,3,5,5,4,5,2,8,5
"1137","R_2TnsLUcNhnriEP2",1,43,"100men1",8,5,4,1,1,7,1,1,1,7,1,11,5
"1138","R_2TnsLUcNhnriEP2",1,43,"100men2",8,4,3,2,5,5,1,1,2,7,1,11,5
"1139","R_2TnsLUcNhnriEP2",1,43,"100men3",8,4,4,1,7,7,1,1,1,7,1,10,7
"1140","R_2TnsLUcNhnriEP2",1,43,"100men4",8,6,6,2,5,3,5,4,3,5,3,11,4
"1141","R_3RmGz8AGVWSHeod",2,22,"0men1",0,7,6,1,1,1,1,6,5,7,7,1,3
"1142","R_3RmGz8AGVWSHeod",2,22,"0men2",0,4,5,1,2,1,1,7,7,7,6,1,3
"1143","R_3RmGz8AGVWSHeod",2,22,"0men3",0,6,5,1,1,1,1,6,6,6,7,1,1
"1144","R_3RmGz8AGVWSHeod",2,22,"0men4",0,9,9,1,1,1,1,6,6,5,6,1,1
"1145","R_3RmGz8AGVWSHeod",2,22,"20men1",2,3,2,1,1,1,1,7,7,7,7,6,1
"1146","R_3RmGz8AGVWSHeod",2,22,"20men2",2,5,5,1,1,1,5,7,7,7,7,2,1
"1147","R_3RmGz8AGVWSHeod",2,22,"20men3",2,5,4,1,1,1,1,7,7,7,7,4,4
"1148","R_3RmGz8AGVWSHeod",2,22,"20men4",2,9,9,1,1,1,6,7,7,4,7,3,1
"1149","R_3RmGz8AGVWSHeod",2,22,"50men1",4,5,4,1,1,1,1,7,7,7,7,5,2
"1150","R_3RmGz8AGVWSHeod",2,22,"50men2",4,6,3,2,2,2,2,7,6,6,7,6,3
"1151","R_3RmGz8AGVWSHeod",2,22,"50men3",4,1,1,1,1,1,4,6,5,6,6,6,1
"1152","R_3RmGz8AGVWSHeod",2,22,"50men4",4,2,3,1,1,1,1,1,1,1,5,6,3
"1153","R_3RmGz8AGVWSHeod",2,22,"80men1",6,6,7,1,1,1,1,6,5,5,5,8,1
"1154","R_3RmGz8AGVWSHeod",2,22,"80men2",6,6,6,1,1,1,1,7,7,7,7,9,5
"1155","R_3RmGz8AGVWSHeod",2,22,"80men3",6,4,6,2,6,4,5,7,6,7,7,8,3
"1156","R_3RmGz8AGVWSHeod",2,22,"80men4",6,3,3,4,3,1,5,5,3,4,4,9,2
"1157","R_3RmGz8AGVWSHeod",2,22,"100men1",8,4,2,1,1,1,6,7,7,7,7,11,5
"1158","R_3RmGz8AGVWSHeod",2,22,"100men2",8,2,3,2,1,1,1,6,6,7,6,11,1
"1159","R_3RmGz8AGVWSHeod",2,22,"100men3",8,4,5,1,1,1,1,7,7,7,7,10,2
"1160","R_3RmGz8AGVWSHeod",2,22,"100men4",8,6,5,5,5,5,4,7,6,7,7,11,1
"1161","R_4I4jYiWYtfbZCHH",2,44,"0men1",0,1,1,7,6,7,7,7,4,5,6,3,9
"1162","R_4I4jYiWYtfbZCHH",2,44,"0men2",0,1,1,1,1,2,3,1,3,4,3,1,3
"1163","R_4I4jYiWYtfbZCHH",2,44,"0men3",0,3,2,7,1,4,4,6,7,1,2,1,4
"1164","R_4I4jYiWYtfbZCHH",2,44,"0men4",0,3,2,7,5,7,7,1,5,4,7,1,4
"1165","R_4I4jYiWYtfbZCHH",2,44,"20men1",2,1,1,6,4,5,5,3,3,4,5,4,6
"1166","R_4I4jYiWYtfbZCHH",2,44,"20men2",2,7,6,7,1,1,7,7,7,6,7,2,4
"1167","R_4I4jYiWYtfbZCHH",2,44,"20men3",2,1,1,3,4,3,3,3,5,5,6,6,3
"1168","R_4I4jYiWYtfbZCHH",2,44,"20men4",2,3,2,7,6,6,6,5,5,6,5,3,3
"1169","R_4I4jYiWYtfbZCHH",2,44,"50men1",4,9,7,6,3,2,7,7,7,3,5,4,3
"1170","R_4I4jYiWYtfbZCHH",2,44,"50men2",4,1,1,7,3,4,4,5,4,7,7,6,5
"1171","R_4I4jYiWYtfbZCHH",2,44,"50men3",4,6,5,3,2,2,4,1,1,1,3,8,3
"1172","R_4I4jYiWYtfbZCHH",2,44,"50men4",4,2,4,3,3,4,3,5,4,1,3,4,5
"1173","R_4I4jYiWYtfbZCHH",2,44,"80men1",6,8,6,5,3,2,3,6,6,3,5,9,5
"1174","R_4I4jYiWYtfbZCHH",2,44,"80men2",6,1,1,4,3,6,5,7,5,4,4,9,5
"1175","R_4I4jYiWYtfbZCHH",2,44,"80men3",6,1,1,1,5,7,1,5,7,6,4,10,3
"1176","R_4I4jYiWYtfbZCHH",2,44,"80men4",6,2,1,6,7,6,3,5,7,4,5,7,6
"1177","R_4I4jYiWYtfbZCHH",2,44,"100men1",8,1,1,4,5,2,3,4,3,4,4,11,4
"1178","R_4I4jYiWYtfbZCHH",2,44,"100men2",8,4,3,1,7,7,1,3,2,7,2,11,3
"1179","R_4I4jYiWYtfbZCHH",2,44,"100men3",8,6,3,1,2,5,4,4,3,3,4,11,9
"1180","R_4I4jYiWYtfbZCHH",2,44,"100men4",8,1,1,4,4,3,3,5,6,6,6,11,4
"1181","R_3puxBXLVyesLpGe",2,37,"0men1",0,9,9,7,1,3,7,5,6,1,5,1,1
"1182","R_3puxBXLVyesLpGe",2,37,"0men2",0,8,8,7,1,2,7,4,6,1,5,1,1
"1183","R_3puxBXLVyesLpGe",2,37,"0men3",0,9,9,7,1,2,7,5,6,1,5,1,1
"1184","R_3puxBXLVyesLpGe",2,37,"0men4",0,8,8,5,3,2,4,5,6,2,5,1,1
"1185","R_3puxBXLVyesLpGe",2,37,"20men1",2,5,5,7,2,2,6,5,5,1,6,3,7
"1186","R_3puxBXLVyesLpGe",2,37,"20men2",2,9,9,4,3,2,3,3,4,3,3,2,5
"1187","R_3puxBXLVyesLpGe",2,37,"20men3",2,7,7,6,2,3,6,5,6,2,5,3,5
"1188","R_3puxBXLVyesLpGe",2,37,"20men4",2,6,5,5,2,3,5,4,6,2,5,2,6
"1189","R_3puxBXLVyesLpGe",2,37,"50men1",4,7,7,5,3,3,5,5,5,2,6,5,11
"1190","R_3puxBXLVyesLpGe",2,37,"50men2",4,9,8,5,2,2,5,6,6,2,5,5,11
"1191","R_3puxBXLVyesLpGe",2,37,"50men3",4,8,7,5,2,3,5,5,5,2,4,6,10
"1192","R_3puxBXLVyesLpGe",2,37,"50men4",4,6,6,5,2,3,6,5,5,2,3,5,11
"1193","R_3puxBXLVyesLpGe",2,37,"80men1",6,6,5,5,2,2,5,5,5,2,3,9,16
"1194","R_3puxBXLVyesLpGe",2,37,"80men2",6,7,6,3,5,4,3,3,4,5,3,6,16
"1195","R_3puxBXLVyesLpGe",2,37,"80men3",6,4,3,3,4,3,3,3,4,4,3,9,14
"1196","R_3puxBXLVyesLpGe",2,37,"80men4",6,5,5,2,6,4,2,4,4,5,2,9,13
"1197","R_3puxBXLVyesLpGe",2,37,"100men1",8,3,2,1,6,4,2,3,4,6,1,11,21
"1198","R_3puxBXLVyesLpGe",2,37,"100men2",8,2,2,1,7,6,1,2,4,6,1,11,21
"1199","R_3puxBXLVyesLpGe",2,37,"100men3",8,2,2,3,5,5,3,4,5,5,3,11,21
"1200","R_3puxBXLVyesLpGe",2,37,"100men4",8,2,2,1,6,5,1,3,4,5,1,11,21
"1201","R_1OUfEr8etfjcBb2",2,22,"0men1",0,7,7,5,5,1,5,5,5,1,5,1,11
"1202","R_1OUfEr8etfjcBb2",2,22,"0men2",0,6,6,6,6,1,6,6,6,1,6,5,8
"1203","R_1OUfEr8etfjcBb2",2,22,"0men3",0,7,7,5,1,1,5,5,5,1,5,1,9
"1204","R_1OUfEr8etfjcBb2",2,22,"0men4",0,7,7,6,1,1,6,6,6,1,6,1,7
"1205","R_1OUfEr8etfjcBb2",2,22,"20men1",2,5,4,5,1,1,5,5,5,1,5,5,10
"1206","R_1OUfEr8etfjcBb2",2,22,"20men2",2,4,5,5,1,1,5,5,5,1,5,4,12
"1207","R_1OUfEr8etfjcBb2",2,22,"20men3",2,4,5,5,1,1,5,5,5,1,5,4,11
"1208","R_1OUfEr8etfjcBb2",2,22,"20men4",2,7,7,6,1,1,6,6,6,1,6,2,5
"1209","R_1OUfEr8etfjcBb2",2,22,"50men1",4,6,6,5,1,1,5,5,5,1,5,7,8
"1210","R_1OUfEr8etfjcBb2",2,22,"50men2",4,4,5,5,1,1,5,5,5,1,5,6,11
"1211","R_1OUfEr8etfjcBb2",2,22,"50men3",4,4,4,6,6,1,6,6,6,1,6,5,16
"1212","R_1OUfEr8etfjcBb2",2,22,"50men4",4,5,5,5,1,1,5,5,5,1,5,4,12
"1213","R_1OUfEr8etfjcBb2",2,22,"80men1",6,5,4,5,1,1,5,5,5,1,5,9,7
"1214","R_1OUfEr8etfjcBb2",2,22,"80men2",6,5,5,5,1,1,5,5,5,1,5,6,11
"1215","R_1OUfEr8etfjcBb2",2,22,"80men3",6,3,4,6,1,1,5,5,5,1,5,9,4
"1216","R_1OUfEr8etfjcBb2",2,22,"80men4",6,4,4,5,5,1,5,5,5,1,5,9,13
"1217","R_1OUfEr8etfjcBb2",2,22,"100men1",8,2,2,5,1,1,5,5,5,1,5,11,18
"1218","R_1OUfEr8etfjcBb2",2,22,"100men2",8,3,3,5,1,1,5,5,5,1,5,11,15
"1219","R_1OUfEr8etfjcBb2",2,22,"100men3",8,4,4,5,1,1,5,5,5,1,5,11,16
"1220","R_1OUfEr8etfjcBb2",2,22,"100men4",8,3,3,5,5,1,5,5,5,1,5,10,13
"1221","R_2BbQXhLPtMOQDmM",1,32,"0men1",0,8,8,7,3,3,7,5,6,1,7,1,4
"1222","R_2BbQXhLPtMOQDmM",1,32,"0men2",0,7,7,7,1,1,7,7,7,1,7,3,3
"1223","R_2BbQXhLPtMOQDmM",1,32,"0men3",0,8,8,7,1,1,7,7,7,1,7,1,1
"1224","R_2BbQXhLPtMOQDmM",1,32,"0men4",0,7,7,7,1,2,7,1,4,1,7,1,1
"1225","R_2BbQXhLPtMOQDmM",1,32,"20men1",2,7,6,1,1,1,7,5,5,2,3,2,11
"1226","R_2BbQXhLPtMOQDmM",1,32,"20men2",2,7,7,5,3,2,6,2,6,1,6,4,8
"1227","R_2BbQXhLPtMOQDmM",1,32,"20men3",2,6,6,1,2,2,5,4,4,3,3,5,13
"1228","R_2BbQXhLPtMOQDmM",1,32,"20men4",2,8,8,2,2,2,6,6,7,1,7,3,6
"1229","R_2BbQXhLPtMOQDmM",1,32,"50men1",4,8,8,5,3,3,5,3,3,2,3,4,10
"1230","R_2BbQXhLPtMOQDmM",1,32,"50men2",4,3,3,6,2,4,5,1,5,2,3,7,5
"1231","R_2BbQXhLPtMOQDmM",1,32,"50men3",4,4,4,3,4,4,5,4,4,3,5,6,11
"1232","R_2BbQXhLPtMOQDmM",1,32,"50men4",4,7,7,4,4,3,6,4,4,2,5,7,6
"1233","R_2BbQXhLPtMOQDmM",1,32,"80men1",6,3,3,2,4,4,2,2,3,3,3,9,9
"1234","R_2BbQXhLPtMOQDmM",1,32,"80men2",6,2,2,1,5,5,1,1,3,6,2,9,16
"1235","R_2BbQXhLPtMOQDmM",1,32,"80men3",6,4,4,1,7,7,2,1,1,7,1,9,18
"1236","R_2BbQXhLPtMOQDmM",1,32,"80men4",6,7,7,5,3,5,5,5,5,2,5,8,8
"1237","R_2BbQXhLPtMOQDmM",1,32,"100men1",8,3,3,1,7,7,1,1,1,7,1,11,17
"1238","R_2BbQXhLPtMOQDmM",1,32,"100men2",8,3,3,1,7,7,1,1,7,7,2,11,17
"1239","R_2BbQXhLPtMOQDmM",1,32,"100men3",8,4,4,3,4,5,2,2,5,3,3,11,14
"1240","R_2BbQXhLPtMOQDmM",1,32,"100men4",8,3,3,1,7,7,2,2,2,6,3,11,12
"1241","R_3PirFGCJs8o1R0o",1,35,"0men1",0,1,1,7,1,1,7,7,7,1,7,2,6
"1242","R_3PirFGCJs8o1R0o",1,35,"0men2",0,1,5,7,1,1,7,7,7,1,7,1,1
"1243","R_3PirFGCJs8o1R0o",1,35,"0men3",0,1,1,7,1,1,7,7,7,1,7,1,4
"1244","R_3PirFGCJs8o1R0o",1,35,"0men4",0,1,5,7,1,1,7,7,7,1,7,1,9
"1245","R_3PirFGCJs8o1R0o",1,35,"20men1",2,9,5,7,1,1,7,7,7,1,7,3,8
"1246","R_3PirFGCJs8o1R0o",1,35,"20men2",2,9,5,7,1,1,7,7,7,1,7,3,5
"1247","R_3PirFGCJs8o1R0o",1,35,"20men3",2,9,5,7,1,1,7,7,7,1,7,4,6
"1248","R_3PirFGCJs8o1R0o",1,35,"20men4",2,9,5,7,1,1,7,7,7,1,7,2,6
"1249","R_3PirFGCJs8o1R0o",1,35,"50men1",4,9,5,7,1,1,7,7,7,1,7,7,5
"1250","R_3PirFGCJs8o1R0o",1,35,"50men2",4,9,5,7,1,1,7,7,7,1,7,6,10
"1251","R_3PirFGCJs8o1R0o",1,35,"50men3",4,9,5,7,1,1,7,7,7,1,7,5,8
"1252","R_3PirFGCJs8o1R0o",1,35,"50men4",4,9,5,7,1,1,7,7,7,1,7,5,6
"1253","R_3PirFGCJs8o1R0o",1,35,"80men1",6,9,5,7,1,1,7,7,7,1,7,7,10
"1254","R_3PirFGCJs8o1R0o",1,35,"80men2",6,9,5,7,1,1,7,7,7,1,7,6,10
"1255","R_3PirFGCJs8o1R0o",1,35,"80men3",6,9,5,7,1,1,7,7,7,1,7,10,9
"1256","R_3PirFGCJs8o1R0o",1,35,"80men4",6,9,5,7,1,1,7,7,7,1,7,8,5
"1257","R_3PirFGCJs8o1R0o",1,35,"100men1",8,9,5,7,1,1,7,7,7,1,7,11,10
"1258","R_3PirFGCJs8o1R0o",1,35,"100men2",8,9,5,7,1,1,7,7,7,1,7,11,9
"1259","R_3PirFGCJs8o1R0o",1,35,"100men3",8,9,5,7,1,1,7,7,7,1,7,11,10
"1260","R_3PirFGCJs8o1R0o",1,35,"100men4",8,9,5,7,1,1,7,7,7,1,7,11,7
"1261","R_1pRURoUwiObLdpW",2,50,"0men1",0,4,4,3,1,3,5,5,5,1,5,1,13
"1262","R_1pRURoUwiObLdpW",2,50,"0men2",0,6,6,3,1,3,5,5,5,1,5,2,1
"1263","R_1pRURoUwiObLdpW",2,50,"0men3",0,6,6,1,1,3,5,5,5,1,5,1,2
"1264","R_1pRURoUwiObLdpW",2,50,"0men4",0,6,6,3,1,3,7,5,5,1,5,4,11
"1265","R_1pRURoUwiObLdpW",2,50,"20men1",2,6,6,3,3,1,5,5,5,1,5,5,10
"1266","R_1pRURoUwiObLdpW",2,50,"20men2",2,6,6,3,3,1,5,5,4,1,6,4,7
"1267","R_1pRURoUwiObLdpW",2,50,"20men3",2,5,5,3,1,3,5,5,5,1,5,4,5
"1268","R_1pRURoUwiObLdpW",2,50,"20men4",2,5,5,3,1,3,5,5,5,1,5,3,5
"1269","R_1pRURoUwiObLdpW",2,50,"50men1",4,4,4,5,3,3,5,5,7,1,7,6,4
"1270","R_1pRURoUwiObLdpW",2,50,"50men2",4,5,5,1,1,1,5,5,5,1,5,4,7
"1271","R_1pRURoUwiObLdpW",2,50,"50men3",4,3,3,3,1,2,5,5,5,1,5,9,15
"1272","R_1pRURoUwiObLdpW",2,50,"50men4",4,3,4,3,1,3,5,5,5,1,5,5,11
"1273","R_1pRURoUwiObLdpW",2,50,"80men1",6,4,4,3,1,3,5,5,5,1,5,5,13
"1274","R_1pRURoUwiObLdpW",2,50,"80men2",6,6,6,3,1,2,5,5,5,1,5,10,8
"1275","R_1pRURoUwiObLdpW",2,50,"80men3",6,4,4,3,3,2,5,7,7,1,5,10,16
"1276","R_1pRURoUwiObLdpW",2,50,"80men4",6,4,4,1,1,1,5,5,5,1,5,5,10
"1277","R_1pRURoUwiObLdpW",2,50,"100men1",8,5,5,3,1,2,1,5,5,1,6,11,18
"1278","R_1pRURoUwiObLdpW",2,50,"100men2",8,3,3,1,1,1,1,5,5,1,5,11,18
"1279","R_1pRURoUwiObLdpW",2,50,"100men3",8,3,3,3,1,1,5,5,5,1,5,11,15
"1280","R_1pRURoUwiObLdpW",2,50,"100men4",8,4,4,3,1,1,5,5,5,1,5,10,16
"1281","R_1LYhgey8C9NR2rT",2,32,"0men1",0,9,9,7,5,4,7,3,2,2,3,1,6
"1282","R_1LYhgey8C9NR2rT",2,32,"0men2",0,9,8,7,7,7,7,2,2,1,3,1,3
"1283","R_1LYhgey8C9NR2rT",2,32,"0men3",0,9,8,7,1,7,7,3,2,1,4,1,3
"1284","R_1LYhgey8C9NR2rT",2,32,"0men4",0,7,7,7,2,5,6,3,2,2,3,2,4
"1285","R_1LYhgey8C9NR2rT",2,32,"20men1",2,6,5,6,2,5,6,2,3,2,4,7,7
"1286","R_1LYhgey8C9NR2rT",2,32,"20men2",2,7,6,5,2,3,5,3,3,2,3,4,8
"1287","R_1LYhgey8C9NR2rT",2,32,"20men3",2,5,6,7,2,2,5,4,2,2,3,3,6
"1288","R_1LYhgey8C9NR2rT",2,32,"20men4",2,7,6,7,6,6,7,2,2,1,3,3,1
"1289","R_1LYhgey8C9NR2rT",2,32,"50men1",4,5,6,6,2,2,6,3,2,1,3,5,11
"1290","R_1LYhgey8C9NR2rT",2,32,"50men2",4,4,5,5,2,3,5,7,2,1,4,7,14
"1291","R_1LYhgey8C9NR2rT",2,32,"50men3",4,4,4,6,2,1,6,4,3,2,4,6,11
"1292","R_1LYhgey8C9NR2rT",2,32,"50men4",4,6,7,4,3,2,4,4,2,3,4,6,9
"1293","R_1LYhgey8C9NR2rT",2,32,"80men1",6,4,4,5,4,3,4,3,2,4,3,9,3
"1294","R_1LYhgey8C9NR2rT",2,32,"80men2",6,3,1,5,5,4,4,2,2,4,3,10,6
"1295","R_1LYhgey8C9NR2rT",2,32,"80men3",6,5,6,5,2,3,4,4,2,4,3,9,8
"1296","R_1LYhgey8C9NR2rT",2,32,"80men4",6,4,4,3,5,5,1,3,2,7,3,9,4
"1297","R_1LYhgey8C9NR2rT",2,32,"100men1",8,1,1,1,7,6,1,3,2,6,3,11,6
"1298","R_1LYhgey8C9NR2rT",2,32,"100men2",8,2,1,1,7,7,1,3,2,7,3,11,14
"1299","R_1LYhgey8C9NR2rT",2,32,"100men3",8,1,1,1,7,7,1,4,2,6,3,11,13
"1300","R_1LYhgey8C9NR2rT",2,32,"100men4",8,1,2,3,5,5,2,5,2,6,3,11,13
"1321","R_5z098EBTPdR7fKF",2,20,"0men1",0,9,9,6,4,3,4,3,4,5,4,6,7
"1322","R_5z098EBTPdR7fKF",2,20,"0men2",0,5,1,4,3,5,4,4,4,3,5,1,6
"1323","R_5z098EBTPdR7fKF",2,20,"0men3",0,2,1,4,5,3,4,3,4,5,4,2,8
"1324","R_5z098EBTPdR7fKF",2,20,"0men4",0,4,3,1,4,3,4,3,4,4,3,2,9
"1325","R_5z098EBTPdR7fKF",2,20,"20men1",2,2,3,4,3,4,3,4,4,3,2,8,9
"1326","R_5z098EBTPdR7fKF",2,20,"20men2",2,5,1,2,1,2,3,2,3,2,3,3,8
"1327","R_5z098EBTPdR7fKF",2,20,"20men3",2,1,1,4,3,4,3,3,4,3,4,8,10
"1328","R_5z098EBTPdR7fKF",2,20,"20men4",2,3,2,3,4,5,3,4,2,3,2,3,8
"1329","R_5z098EBTPdR7fKF",2,20,"50men1",4,3,2,4,5,3,4,4,3,4,5,5,6
"1330","R_5z098EBTPdR7fKF",2,20,"50men2",4,2,2,4,3,4,3,4,4,3,3,8,5
"1331","R_5z098EBTPdR7fKF",2,20,"50men3",4,1,1,4,5,4,3,4,3,4,4,4,6
"1332","R_5z098EBTPdR7fKF",2,20,"50men4",4,4,1,4,4,4,3,2,3,3,4,8,7
"1333","R_5z098EBTPdR7fKF",2,20,"80men1",6,1,1,4,3,4,5,3,4,5,4,8,9
"1334","R_5z098EBTPdR7fKF",2,20,"80men2",6,4,3,3,2,1,1,1,2,2,3,4,7
"1335","R_5z098EBTPdR7fKF",2,20,"80men3",6,4,3,4,3,4,4,4,3,4,4,10,6
"1336","R_5z098EBTPdR7fKF",2,20,"80men4",6,5,4,4,3,4,4,4,3,4,3,10,5
"1337","R_5z098EBTPdR7fKF",2,20,"100men1",8,1,1,1,2,3,4,3,4,4,3,11,6
"1338","R_5z098EBTPdR7fKF",2,20,"100men2",8,1,1,4,3,5,4,4,3,4,5,11,8
"1339","R_5z098EBTPdR7fKF",2,20,"100men3",8,1,1,4,4,3,3,3,3,3,3,11,11
"1340","R_5z098EBTPdR7fKF",2,20,"100men4",8,3,1,4,3,4,4,4,4,5,4,10,5
"1361","R_3oT9Vnd2YJvLhUn",2,35,"0men1",0,8,8,7,1,1,7,7,3,1,7,1,3
"1362","R_3oT9Vnd2YJvLhUn",2,35,"0men2",0,9,7,7,1,1,7,7,7,1,7,1,2
"1363","R_3oT9Vnd2YJvLhUn",2,35,"0men3",0,9,9,3,1,1,7,3,4,1,4,1,5
"1364","R_3oT9Vnd2YJvLhUn",2,35,"0men4",0,9,9,3,1,1,7,4,3,1,4,1,5
"1365","R_3oT9Vnd2YJvLhUn",2,35,"20men1",2,6,8,4,1,1,4,7,7,1,4,2,5
"1366","R_3oT9Vnd2YJvLhUn",2,35,"20men2",2,8,8,3,3,1,5,7,7,1,7,3,7
"1367","R_3oT9Vnd2YJvLhUn",2,35,"20men3",2,6,6,5,1,2,5,7,7,1,7,6,7
"1368","R_3oT9Vnd2YJvLhUn",2,35,"20men4",2,9,9,3,1,1,5,7,7,1,4,2,6
"1369","R_3oT9Vnd2YJvLhUn",2,35,"50men1",4,6,8,3,1,1,3,5,5,1,4,4,7
"1370","R_3oT9Vnd2YJvLhUn",2,35,"50men2",4,7,7,3,1,4,3,7,7,2,4,8,5
"1371","R_3oT9Vnd2YJvLhUn",2,35,"50men3",4,5,6,7,3,1,5,3,3,3,3,8,5
"1372","R_3oT9Vnd2YJvLhUn",2,35,"50men4",4,7,7,3,3,3,5,7,7,2,5,5,6
"1373","R_3oT9Vnd2YJvLhUn",2,35,"80men1",6,7,7,3,1,1,3,4,1,1,4,7,7
"1374","R_3oT9Vnd2YJvLhUn",2,35,"80men2",6,4,4,7,3,4,2,7,7,1,4,10,11
"1375","R_3oT9Vnd2YJvLhUn",2,35,"80men3",6,9,9,2,1,1,4,7,7,2,4,10,10
"1376","R_3oT9Vnd2YJvLhUn",2,35,"80men4",6,6,5,7,2,2,3,7,7,1,4,9,11
"1377","R_3oT9Vnd2YJvLhUn",2,35,"100men1",8,2,2,5,2,2,5,5,4,1,4,11,14
"1378","R_3oT9Vnd2YJvLhUn",2,35,"100men2",8,1,1,3,1,1,4,6,4,2,4,11,9
"1379","R_3oT9Vnd2YJvLhUn",2,35,"100men3",8,2,1,2,1,1,4,3,4,1,3,11,10
"1380","R_3oT9Vnd2YJvLhUn",2,35,"100men4",8,6,7,1,1,1,1,7,1,1,1,9,12
"1381","R_2cx5s9Un4mf3qOB",2,25,"0men1",0,7,6,6,2,3,5,4,5,2,4,1,5
"1382","R_2cx5s9Un4mf3qOB",2,25,"0men2",0,8,8,6,2,2,6,5,5,2,4,4,10
"1383","R_2cx5s9Un4mf3qOB",2,25,"0men3",0,7,7,7,2,3,7,5,5,1,5,1,3
"1384","R_2cx5s9Un4mf3qOB",2,25,"0men4",0,8,7,5,2,3,5,4,4,2,3,3,6
"1385","R_2cx5s9Un4mf3qOB",2,25,"20men1",2,4,4,5,3,4,5,4,5,3,4,6,5
"1386","R_2cx5s9Un4mf3qOB",2,25,"20men2",2,6,6,5,2,2,5,4,4,3,4,7,10
"1387","R_2cx5s9Un4mf3qOB",2,25,"20men3",2,6,5,5,2,2,6,5,5,2,4,8,11
"1388","R_2cx5s9Un4mf3qOB",2,25,"20men4",2,5,5,5,2,2,6,5,5,2,4,6,6
"1389","R_2cx5s9Un4mf3qOB",2,25,"50men1",4,5,5,5,2,2,6,5,5,2,4,4,10
"1390","R_2cx5s9Un4mf3qOB",2,25,"50men2",4,4,3,4,3,3,4,4,4,3,4,7,8
"1391","R_2cx5s9Un4mf3qOB",2,25,"50men3",4,4,4,4,4,4,4,4,3,4,4,7,6
"1392","R_2cx5s9Un4mf3qOB",2,25,"50men4",4,5,4,5,3,4,5,4,3,3,4,7,7
"1393","R_2cx5s9Un4mf3qOB",2,25,"80men1",6,4,4,4,4,3,3,4,4,4,4,9,8
"1394","R_2cx5s9Un4mf3qOB",2,25,"80men2",6,3,3,3,5,5,2,4,4,5,3,9,10
"1395","R_2cx5s9Un4mf3qOB",2,25,"80men3",6,3,2,4,4,4,4,4,4,4,4,9,10
"1396","R_2cx5s9Un4mf3qOB",2,25,"80men4",6,5,5,4,3,4,3,4,4,4,3,9,10
"1397","R_2cx5s9Un4mf3qOB",2,25,"100men1",8,3,2,2,5,5,1,4,4,5,3,11,12
"1398","R_2cx5s9Un4mf3qOB",2,25,"100men2",8,2,1,3,5,5,2,4,4,5,4,11,12
"1399","R_2cx5s9Un4mf3qOB",2,25,"100men3",8,3,2,2,4,5,1,4,4,5,4,11,12
"1400","R_2cx5s9Un4mf3qOB",2,25,"100men4",8,2,2,2,5,5,2,4,4,5,4,11,12
"1401","R_1F5qt0ubyGJmTlX",1,33,"0men1",0,1,1,7,4,6,7,5,6,5,6,1,3
"1402","R_1F5qt0ubyGJmTlX",1,33,"0men2",0,1,1,7,6,6,7,7,7,1,7,1,6
"1403","R_1F5qt0ubyGJmTlX",1,33,"0men3",0,1,1,7,6,3,7,7,7,1,7,1,4
"1404","R_1F5qt0ubyGJmTlX",1,33,"0men4",0,1,1,7,5,6,7,7,7,1,7,1,6
"1405","R_1F5qt0ubyGJmTlX",1,33,"20men1",2,3,2,6,7,5,6,6,5,4,5,2,12
"1406","R_1F5qt0ubyGJmTlX",1,33,"20men2",2,3,2,6,4,5,5,6,5,7,6,4,9
"1407","R_1F5qt0ubyGJmTlX",1,33,"20men3",2,6,6,3,5,4,4,5,6,5,5,7,11
"1408","R_1F5qt0ubyGJmTlX",1,33,"20men4",2,4,3,4,3,4,7,7,6,2,7,3,9
"1409","R_1F5qt0ubyGJmTlX",1,33,"50men1",4,4,4,4,5,6,4,4,5,6,4,6,10
"1410","R_1F5qt0ubyGJmTlX",1,33,"50men2",4,4,3,5,4,6,4,5,4,5,4,5,9
"1411","R_1F5qt0ubyGJmTlX",1,33,"50men3",4,6,5,5,4,6,5,4,4,3,4,5,13
"1412","R_1F5qt0ubyGJmTlX",1,33,"50men4",4,6,5,6,5,4,6,4,6,5,4,6,10
"1413","R_1F5qt0ubyGJmTlX",1,33,"80men1",6,6,6,6,5,3,5,5,6,4,5,9,8
"1414","R_1F5qt0ubyGJmTlX",1,33,"80men2",6,7,7,3,5,4,5,5,4,3,5,6,12
"1415","R_1F5qt0ubyGJmTlX",1,33,"80men3",6,6,7,5,3,4,6,6,7,1,7,9,16
"1416","R_1F5qt0ubyGJmTlX",1,33,"80men4",6,6,6,5,6,6,4,6,5,3,5,8,11
"1417","R_1F5qt0ubyGJmTlX",1,33,"100men1",8,9,9,1,7,5,1,5,4,7,6,11,15
